session_id,scenario,source_ip,start_time,end_time,duration_min,alert_count,max_phase_gt,max_phase_pred,is_multi_phase,risk_score,risk_level,status,recommended_action
santos-192.168.104.214-1642418743,santos,192.168.104.214,1642418743,1642419868,18.8,2,Exploitation,,False,0,BENIGN,MONITORED,No action required
santos-192.168.104.218-1642118409,santos,192.168.104.218,1642118409,1642317378,3316.2,25786,Actions_on_Objectives,Exploitation,False,52,MEDIUM,ACTIVE,MONITOR IP 192.168.104.218
santos-192.168.104.218-1642377602,santos,192.168.104.218,1642377602,1642377602,0.0,2,,,False,0,BENIGN,MONITORED,No action required
santos-192.168.104.218-1642418492,santos,192.168.104.218,1642418492,1642420073,26.4,14,Exploitation,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 192.168.104.218
shaw-10.38.242.195-1643072026,shaw,10.38.242.195,1643072026,1643072046,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643075646,shaw,10.38.242.195,1643075646,1643075671,0.4,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643079271,shaw,10.38.242.195,1643079271,1643079292,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643082892,shaw,10.38.242.195,1643082892,1643082912,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643086512,shaw,10.38.242.195,1643086512,1643086532,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643089184,shaw,10.38.242.195,1643089184,1643141386,870.0,2837,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 10.38.242.195
shaw-10.38.242.195-1643144461,shaw,10.38.242.195,1643144461,1643144481,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643148081,shaw,10.38.242.195,1643148081,1643148101,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643151701,shaw,10.38.242.195,1643151701,1643151721,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643155321,shaw,10.38.242.195,1643155321,1643155341,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643158942,shaw,10.38.242.195,1643158942,1643158962,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643162562,shaw,10.38.242.195,1643162562,1643162582,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643166182,shaw,10.38.242.195,1643166182,1643166202,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643169802,shaw,10.38.242.195,1643169802,1643169823,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643173423,shaw,10.38.242.195,1643173423,1643173443,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643177043,shaw,10.38.242.195,1643177043,1643180990,65.8,114,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643182946,shaw,10.38.242.195,1643182946,1643209644,445.0,1761,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643211452,shaw,10.38.242.195,1643211452,1643213481,33.8,156,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643215429,shaw,10.38.242.195,1643215429,1643224893,157.7,327,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643227725,shaw,10.38.242.195,1643227725,1643227746,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643230045,shaw,10.38.242.195,1643230045,1643231366,22.0,18,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643234966,shaw,10.38.242.195,1643234966,1643234986,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643238586,shaw,10.38.242.195,1643238586,1643238606,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643242206,shaw,10.38.242.195,1643242206,1643242226,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643245826,shaw,10.38.242.195,1643245826,1643245847,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643249447,shaw,10.38.242.195,1643249447,1643249467,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643253067,shaw,10.38.242.195,1643253067,1643253087,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643256687,shaw,10.38.242.195,1643256687,1643256707,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643260307,shaw,10.38.242.195,1643260307,1643260824,8.6,26,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 10.38.242.195
shaw-10.38.242.195-1643263928,shaw,10.38.242.195,1643263928,1643321876,965.8,2894,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 10.38.242.195
shaw-10.38.242.195-1643325476,shaw,10.38.242.195,1643325476,1643325496,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643329096,shaw,10.38.242.195,1643329096,1643329116,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643332716,shaw,10.38.242.195,1643332716,1643332737,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643336337,shaw,10.38.242.195,1643336337,1643336357,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643339957,shaw,10.38.242.195,1643339957,1643339977,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643343577,shaw,10.38.242.195,1643343577,1643343597,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643347197,shaw,10.38.242.195,1643347197,1643350838,60.7,51,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643352663,shaw,10.38.242.195,1643352663,1643396056,723.2,2919,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643397880,shaw,10.38.242.195,1643397880,1643397901,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643401501,shaw,10.38.242.195,1643401501,1643401521,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643404477,shaw,10.38.242.195,1643404477,1643405141,11.1,18,Actions_on_Objectives,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643408741,shaw,10.38.242.195,1643408741,1643408761,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643412361,shaw,10.38.242.195,1643412361,1643412381,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643415981,shaw,10.38.242.195,1643415981,1643416001,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643419602,shaw,10.38.242.195,1643419602,1643419622,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643423222,shaw,10.38.242.195,1643423222,1643423242,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643426842,shaw,10.38.242.195,1643426842,1643426862,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643430462,shaw,10.38.242.195,1643430462,1643430482,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643434082,shaw,10.38.242.195,1643434082,1643437723,60.7,90,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643440904,shaw,10.38.242.195,1643440904,1643495646,912.4,3443,Installation,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 10.38.242.195
shaw-10.38.242.195-1643499246,shaw,10.38.242.195,1643499246,1643499266,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643502866,shaw,10.38.242.195,1643502866,1643502886,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643506486,shaw,10.38.242.195,1643506486,1643506507,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643510107,shaw,10.38.242.195,1643510107,1643510127,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643513727,shaw,10.38.242.195,1643513727,1643513747,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643517347,shaw,10.38.242.195,1643517347,1643517367,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643520967,shaw,10.38.242.195,1643520967,1643520988,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643523902,shaw,10.38.242.195,1643523902,1643578225,905.4,3010,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 10.38.242.195
shaw-10.38.242.195-1643581825,shaw,10.38.242.195,1643581825,1643581845,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.195-1643585445,shaw,10.38.242.195,1643585445,1643585466,0.3,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643068801,shaw,10.38.242.230,1643068801,1643069341,9.0,37,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643094611,shaw,10.38.242.230,1643094611,1643094815,3.4,7,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643108959,shaw,10.38.242.230,1643108959,1643109923,16.1,3,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643113459,shaw,10.38.242.230,1643113459,1643113459,0.0,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643115423,shaw,10.38.242.230,1643115423,1643115424,0.0,12,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643135937,shaw,10.38.242.230,1643135937,1643136293,5.9,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643180523,shaw,10.38.242.230,1643180523,1643180548,0.4,22,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643282343,shaw,10.38.242.230,1643282343,1643282343,0.0,12,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643286588,shaw,10.38.242.230,1643286588,1643286713,2.1,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643343963,shaw,10.38.242.230,1643343963,1643343987,0.4,16,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643361343,shaw,10.38.242.230,1643361343,1643363447,35.1,3,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643366757,shaw,10.38.242.230,1643366757,1643368332,26.2,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643379647,shaw,10.38.242.230,1643379647,1643379750,1.7,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643385151,shaw,10.38.242.230,1643385151,1643386752,26.7,4,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643446203,shaw,10.38.242.230,1643446203,1643446204,0.0,14,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643457958,shaw,10.38.242.230,1643457958,1643457959,0.0,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643477113,shaw,10.38.242.230,1643477113,1643482573,91.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643500805,shaw,10.38.242.230,1643500805,1643500805,0.0,4,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643544029,shaw,10.38.242.230,1643544029,1643545411,23.0,3,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.242.230-1643564378,shaw,10.38.242.230,1643564378,1643566846,41.1,4,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643089179,shaw,10.38.243.24,1643089179,1643089227,0.8,9,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643091606,shaw,10.38.243.24,1643091606,1643095575,66.2,26,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643178304,shaw,10.38.243.24,1643178304,1643178305,0.0,3,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643219954,shaw,10.38.243.24,1643219954,1643219968,0.2,24,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643265072,shaw,10.38.243.24,1643265072,1643266838,29.4,11,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643286588,shaw,10.38.243.24,1643286588,1643286713,2.1,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643331897,shaw,10.38.243.24,1643331897,1643331910,0.2,18,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643361343,shaw,10.38.243.24,1643361343,1643363447,35.1,3,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643366757,shaw,10.38.243.24,1643366757,1643368332,26.2,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643379647,shaw,10.38.243.24,1643379647,1643379750,1.7,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643385151,shaw,10.38.243.24,1643385151,1643386752,26.7,4,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643454521,shaw,10.38.243.24,1643454521,1643455511,16.5,11,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643457958,shaw,10.38.243.24,1643457958,1643457959,0.0,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643467214,shaw,10.38.243.24,1643467214,1643467539,5.4,2,Exploitation,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643469615,shaw,10.38.243.24,1643469615,1643470717,18.4,2,Installation,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643477113,shaw,10.38.243.24,1643477113,1643482573,91.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643495475,shaw,10.38.243.24,1643495475,1643496675,20.0,3,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643544029,shaw,10.38.243.24,1643544029,1643545411,23.0,3,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643548497,shaw,10.38.243.24,1643548497,1643548497,0.0,10,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643565278,shaw,10.38.243.24,1643565278,1643566846,26.1,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.38.243.24-1643577647,shaw,10.38.243.24,1643577647,1643581247,60.0,6,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.32.243-1643069341,shaw,10.70.32.243,1643069341,1643069341,0.0,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.32.243-1643522176,shaw,10.70.32.243,1643522176,1643523911,28.9,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643069013,shaw,10.70.33.128,1643069013,1643069179,2.8,4,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643076264,shaw,10.70.33.128,1643076264,1643076379,1.9,4,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643090779,shaw,10.70.33.128,1643090779,1643092032,20.9,2,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643094379,shaw,10.70.33.128,1643094379,1643095977,26.6,70,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643097979,shaw,10.70.33.128,1643097979,1643102399,73.7,96,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643105180,shaw,10.70.33.128,1643105180,1643141192,600.2,1616,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643147113,shaw,10.70.33.128,1643147113,1643149067,32.6,104,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643187319,shaw,10.70.33.128,1643187319,1643213261,432.4,2266,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643215942,shaw,10.70.33.128,1643215942,1643217229,21.4,73,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643219514,shaw,10.70.33.128,1643219514,1643227614,135.0,330,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643270814,shaw,10.70.33.128,1643270814,1643286168,255.9,626,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643288240,shaw,10.70.33.128,1643288240,1643304432,269.9,901,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643353627,shaw,10.70.33.128,1643353627,1643358573,82.4,251,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643360496,shaw,10.70.33.128,1643360496,1643394789,571.5,1324,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643399043,shaw,10.70.33.128,1643399043,1643400685,27.4,94,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643404038,shaw,10.70.33.128,1643404038,1643407638,60.0,86,Actions_on_Objectives,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643436438,shaw,10.70.33.128,1643436438,1643438078,27.3,43,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643440038,shaw,10.70.33.128,1643440038,1643451153,185.2,688,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643453787,shaw,10.70.33.128,1643453787,1643465250,191.1,701,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643468850,shaw,10.70.33.128,1643468850,1643476050,120.0,279,Exploitation,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643477988,shaw,10.70.33.128,1643477988,1643480014,33.8,94,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643522851,shaw,10.70.33.128,1643522851,1643535045,203.2,647,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.33.128-1643537184,shaw,10.70.33.128,1643537184,1643567126,499.0,1509,,,False,0,BENIGN,MONITORED,No action required
shaw-10.70.34.215-1643522452,shaw,10.70.34.215,1643522452,1643523913,24.4,2,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643071442,shaw,172.24.249.224,1643071442,1643071442,0.0,12,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643073310,shaw,172.24.249.224,1643073310,1643074867,25.9,2,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643080957,shaw,172.24.249.224,1643080957,1643080957,0.0,2,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643088001,shaw,172.24.249.224,1643088001,1643088002,0.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643091527,shaw,172.24.249.224,1643091527,1643095205,61.3,222,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643101678,shaw,172.24.249.224,1643101678,1643101678,0.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643104251,shaw,172.24.249.224,1643104251,1643106522,37.9,232,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643110057,shaw,172.24.249.224,1643110057,1643112048,33.2,112,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643113896,shaw,172.24.249.224,1643113896,1643114749,14.2,168,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643116882,shaw,172.24.249.224,1643116882,1643117762,14.7,152,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643123014,shaw,172.24.249.224,1643123014,1643123014,0.0,16,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643125136,shaw,172.24.249.224,1643125136,1643126161,17.1,186,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643136840,shaw,172.24.249.224,1643136840,1643136841,0.0,24,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643172278,shaw,172.24.249.224,1643172278,1643172303,0.4,20,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643183614,shaw,172.24.249.224,1643183614,1643184556,15.7,80,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643190198,shaw,172.24.249.224,1643190198,1643192783,43.1,328,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643195324,shaw,172.24.249.224,1643195324,1643196508,19.7,96,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643199206,shaw,172.24.249.224,1643199206,1643200217,16.9,324,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643203626,shaw,172.24.249.224,1643203626,1643203870,4.1,48,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643206598,shaw,172.24.249.224,1643206598,1643207273,11.2,88,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643215465,shaw,172.24.249.224,1643215465,1643218068,43.4,80,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643221415,shaw,172.24.249.224,1643221415,1643221422,0.1,32,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643224950,shaw,172.24.249.224,1643224950,1643226403,24.2,256,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643228851,shaw,172.24.249.224,1643228851,1643229894,17.4,218,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643246132,shaw,172.24.249.224,1643246132,1643246284,2.5,7,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643267650,shaw,172.24.249.224,1643267650,1643267824,2.9,36,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643273176,shaw,172.24.249.224,1643273176,1643275208,33.9,204,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643280104,shaw,172.24.249.224,1643280104,1643281918,30.2,156,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643284453,shaw,172.24.249.224,1643284453,1643289999,92.4,552,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643297854,shaw,172.24.249.224,1643297854,1643297862,0.1,16,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643300659,shaw,172.24.249.224,1643300659,1643300920,4.3,88,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643306085,shaw,172.24.249.224,1643306085,1643306095,0.2,144,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643308330,shaw,172.24.249.224,1643308330,1643308843,8.6,328,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643352465,shaw,172.24.249.224,1643352465,1643353813,22.5,142,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643356839,shaw,172.24.249.224,1643356839,1643358918,34.6,200,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643361259,shaw,172.24.249.224,1643361259,1643362017,12.6,184,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643365146,shaw,172.24.249.224,1643365146,1643367843,45.0,152,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643371324,shaw,172.24.249.224,1643371324,1643379914,143.2,414,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643385032,shaw,172.24.249.224,1643385032,1643385032,0.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643389816,shaw,172.24.249.224,1643389816,1643390324,8.5,184,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643443926,shaw,172.24.249.224,1643443926,1643445223,21.6,90,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643447525,shaw,172.24.249.224,1643447525,1643447525,0.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643450436,shaw,172.24.249.224,1643450436,1643450436,0.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643454086,shaw,172.24.249.224,1643454086,1643455854,29.5,96,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643457887,shaw,172.24.249.224,1643457887,1643464427,109.0,397,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643474722,shaw,172.24.249.224,1643474722,1643476845,35.4,346,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643484093,shaw,172.24.249.224,1643484093,1643484093,0.0,8,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643486895,shaw,172.24.249.224,1643486895,1643486970,1.2,5,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643502398,shaw,172.24.249.224,1643502398,1643502398,0.0,10,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643520012,shaw,172.24.249.224,1643520012,1643520716,11.7,384,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643528135,shaw,172.24.249.224,1643528135,1643546059,298.7,3158,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643550169,shaw,172.24.249.224,1643550169,1643550170,0.0,40,,,False,0,BENIGN,MONITORED,No action required
shaw-172.24.249.224-1643569969,shaw,172.24.249.224,1643569969,1643570595,10.4,216,,,False,0,BENIGN,MONITORED,No action required
shaw-172.27.180.4-1643069932,shaw,172.27.180.4,1643069932,1643070146,3.6,25,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643072660,shaw,172.27.180.4,1643072660,1643077132,74.5,22,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643086318,shaw,172.27.180.4,1643086318,1643097013,178.2,300,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643099286,shaw,172.27.180.4,1643099286,1643101678,39.9,27,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643104251,shaw,172.27.180.4,1643104251,1643106522,37.9,322,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643108339,shaw,172.27.180.4,1643108339,1643117762,157.1,962,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643120623,shaw,172.27.180.4,1643120623,1643123014,39.9,256,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643125136,shaw,172.27.180.4,1643125136,1643126303,19.4,188,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643131622,shaw,172.27.180.4,1643131622,1643134352,45.5,160,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643136840,shaw,172.27.180.4,1643136840,1643136841,0.0,24,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643138995,shaw,172.27.180.4,1643138995,1643138995,0.0,8,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643145058,shaw,172.27.180.4,1643145058,1643145066,0.1,16,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643148487,shaw,172.27.180.4,1643148487,1643148626,2.3,40,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643163962,shaw,172.27.180.4,1643163962,1643164955,16.6,43,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643172278,shaw,172.27.180.4,1643172278,1643174524,37.4,48,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
shaw-172.27.180.4-1643178076,shaw,172.27.180.4,1643178076,1643192783,245.1,2304,,Exploitation,False,50,MEDIUM,ACTIVE,MONITOR IP 172.27.180.4
